Division;Polling Place;ALP TPP Vote;ALP TPP Pc;ALP Swing;Coalition TPP Vote;Coalition Party;TPP Exhausted;Informal Vote
Aston;Vermont;373;41.91;6.00;517;LP;0;16
Aston;Wantirna;956;47.23;5.74;1068;LP;0;63
Aston;Wantirna Heights;678;46.73;2.76;773;LP;0;50
Aston;Wantirna High;1460;42.29;3.36;1992;LP;0;94
Aston;Wantirna South;1021;43.78;2.94;1311;LP;0;43
Aston;Weeden Heights;1080;42.09;3.00;1486;LP;0;76
Aston;ABSENT;1963;44.20;;2478;LP;0;157
Aston;POSTAL;1415;40.47;;2081;LP;0;31
Aston;PRE POLL;1459;42.14;;2003;LP;0;61
Aston;PROVISIONAL;149;48.69;;157;LP;0;11
Ballarat;Alfredton;203;43.66;6.40;262;LP;0;14
Ballarat;Alfredton West;652;32.25;1.54;1370;LP;0;70
Ballarat;Amphitheatre;69;31.51;-3.04;150;LP;0;3
Ballarat;Ascot;21;15.33;1.87;116;LP;0;1
Ballarat;Avoca;344;39.72;-1.00;522;LP;0;35
Ballarat;Ballan;736;50.14;3.59;732;LP;0;71
Ballarat;Ballarat;649;48.18;0.91;698;LP;0;51
Ballarat;Ballarat City;139;25.00;-3.73;417;LP;0;12
Ballarat;Ballarat North;917;43.75;-0.63;1179;LP;0;76
Ballarat;Ballarat North West;445;37.55;-0.14;740;LP;0;30
Ballarat;Ballarat South;747;58.77;5.28;524;LP;0;73
Ballarat;Ballarat South West;943;47.89;1.07;1026;LP;0;53
Ballarat;Black Hill;1051;47.88;-2.29;1144;LP;0;86
Ballarat;Blackwood;181;64.64;0.68;99;LP;0;16
Ballarat;Brown Hill;914;51.03;0.37;877;LP;0;87
Ballarat;Bungaree;92;28.40;3.15;232;LP;0;17
Ballarat;Buninyong;1041;47.36;3.40;1157;LP;0;68
Ballarat;Burrumbeet;48;26.52;0.81;133;LP;0;7
Ballarat;Canadian;1094;58.72;1.72;769;LP;0;76
Ballarat;Clarkes Hill;44;25.29;4.86;130;LP;0;2
Ballarat;Clunes;506;51.69;2.54;473;LP;0;24
Ballarat;Concongella;75;30.49;0.31;171;LP;0;12
Ballarat;Creswick;783;50.26;1.45;775;LP;0;46
Ballarat;Creswick North;237;57.95;3.35;172;LP;0;16
Ballarat;Daylesford;1145;57.48;4.36;847;LP;0;84
Ballarat;Delacombe;735;44.52;-1.94;916;LP;0;60
Ballarat;Drummond;115;59.90;3.17;77;LP;0;7
Ballarat;Elaine;114;41.16;4.66;163;LP;0;7
Ballarat;Glenlyon;183;59.03;7.59;127;LP;0;14
Ballarat;Glenorchy;38;22.89;0.87;128;LP;0;6
Ballarat;Gordon;246;50.41;3.17;242;LP;0;13
Ballarat;Great Western;126;42.42;1.72;171;LP;0;12
Ballarat;Haddon;420;46.31;-2.29;487;LP;0;33
Ballarat;Halls Gap;67;31.31;-4.94;147;LP;0;10
Ballarat;Hepburn Springs;337;62.99;2.40;198;LP;0;22
Ballarat;Landsborough;49;26.78;4.07;134;LP;0;4
Ballarat;Learmonth;136;36.46;2.38;237;LP;0;14
Ballarat;Lexton;104;49.76;7.73;105;LP;0;7
Ballarat;Little Bendigo;82;61.19;15.48;52;LP;0;4
Ballarat;Magpie;100;44.44;-0.66;125;LP;0;7
Ballarat;Marnoo;17;10.76;2.63;141;LP;0;3
Ballarat;Melbourne (Ballarat);22;46.81;-4.01;25;LP;0;0
Ballarat;Miners Rest;222;37.06;0.41;377;LP;0;26
Ballarat;Moonambel;95;54.60;10.67;79;LP;0;7
Ballarat;Mount Clear;928;42.24;0.55;1269;LP;0;63
Ballarat;Mount Egerton;148;66.67;14.16;74;LP;0;5
Ballarat;Mount Pleasant;1037;55.90;2.04;818;LP;0;79
Ballarat;Mount Wallace;56;45.16;8.25;68;LP;0;4
Ballarat;Napoleons;230;50.77;1.07;223;LP;0;18
Ballarat;Natte Yallock;11;14.10;1.20;67;LP;0;2
Ballarat;Navarre;13;19.40;3.61;54;LP;0;4
Ballarat;Newington;246;48.05;-5.81;266;LP;0;12
Ballarat;Newlyn;156;39.29;9.29;241;LP;0;17
Ballarat;Redan;915;50.83;-3.37;885;LP;0;75
Ballarat;Redan North;418;56.41;2.06;323;LP;0;36
Ballarat;Ross Creek;194;38.26;-2.48;313;LP;0;13
Ballarat;Sebastopol;1531;53.12;-1.28;1351;LP;0;151
Ballarat;Smeaton;104;40.94;9.17;150;LP;0;9
Ballarat;Soldiers Hill;830;53.17;2.72;731;LP;0;51
Ballarat;Special Hospital Team 1;68;40.96;3.11;98;LP;0;12
Ballarat;Special Hospital Team 2;55;35.26;1.26;101;LP;0;5
Ballarat;Special Hospital Team 3;68;48.57;8.57;72;LP;0;6
Ballarat;Special Hospital Team 4;51;37.23;-0.43;86;LP;0;2
Ballarat;Springbank;62;36.26;2.17;109;LP;0;13
Ballarat;Stawell;714;44.82;1.27;879;LP;0;53
Ballarat;Stawell District Hospital;145;35.89;-6.41;259;LP;0;14
Ballarat;Stawell West;833;44.10;0.49;1056;LP;0;96
Ballarat;Talbot;287;56.27;6.84;223;LP;0;22
Ballarat;The Stockade;794;53.83;1.37;681;LP;0;57
Ballarat;Warrenheip;235;36.66;-1.51;406;LP;0;27
Ballarat;Waubra;100;40.65;12.13;146;LP;0;6
Ballarat;Wendouree;886;41.73;0.71;1237;LP;0;65
Ballarat;Wendouree East;649;46.69;-1.27;741;LP;0;50
Ballarat;Wendouree North;1338;48.96;-0.40;1395;LP;0;92
Ballarat;Wendouree West;862;69.13;-2.69;385;LP;0;86
Ballarat;Yandoit;52;38.52;3.99;83;LP;0;6
Ballarat;ABSENT;1647;46.17;;1920;LP;0;147
Ballarat;POSTAL;1642;42.67;;2206;LP;0;57
Ballarat;PRE POLL;1977;45.28;;2389;LP;0;122
Ballarat;PROVISIONAL;484;59.53;;329;LP;0;46
Batman;Alphington;889;70.89;3.43;365;LP;0;24
Batman;Alphington North;1028;74.87;5.47;345;LP;0;55
Batman;Bell;1498;78.39;5.61;413;LP;0;72
Batman;Boldrewood;1453;79.49;8.71;375;LP;0;65
Batman;Burbank;919;79.50;4.62;237;LP;0;52
Batman;Croxton;1162;82.41;6.51;248;LP;0;60
Batman;Faircote;564;75.50;4.69;183;LP;0;32
Batman;Fairfield;1518;74.01;0.28;533;LP;0;84
Batman;Fairfield North;871;74.57;5.63;297;LP;0;46
Batman;Keon Park;630;76.83;3.33;190;LP;0;37
Batman;Kingsbury;1275;70.75;5.41;527;LP;0;98
Batman;Melbourne (Batman);64;74.42;12.88;22;LP;0;3
Batman;Merrilands;1594;80.51;6.90;386;LP;0;91
Batman;Murray;994;76.05;7.92;313;LP;0;83
Batman;Newlands;1179;79.82;7.85;298;LP;0;77
Batman;Northcote;2813;80.26;5.35;692;LP;0;109
Batman;Northcote North;1340;79.34;6.33;349;LP;0;88
Batman;Northcote South;1953;78.85;3.42;524;LP;0;75
Batman;Northcote West;666;78.63;3.27;181;LP;0;25
Batman;Oakhill;827;68.69;4.37;377;LP;0;52
Batman;Preston;976;80.46;7.86;237;LP;0;48
Batman;Preston East;1837;79.66;6.65;469;LP;0;102
Batman;Preston North;512;80.76;6.56;122;LP;0;40
Batman;Preston North East;1601;85.11;4.55;280;LP;0;83
Batman;Preston South;1568;82.35;7.78;336;LP;0;77
Batman;Preston West;1911;77.78;4.37;546;LP;0;121
Batman;Regent;1661;77.26;5.92;489;LP;0;78
Batman;Regent West;799;67.48;2.64;385;LP;0;38
Batman;Reservoir;1125;73.63;6.63;403;LP;0;77
Batman;Reservoir Central;1767;74.27;6.31;612;LP;0;130
Batman;Reservoir East;781;78.57;5.41;213;LP;0;45
Batman;Reservoir North;2124;75.45;3.22;691;LP;0;119
Batman;Reservoir North East;1200;77.22;5.37;354;LP;0;53
Batman;Reservoir South;676;67.74;3.76;322;LP;0;34
Batman;Reservoir West;965;70.13;4.36;411;LP;0;51
Batman;Ruthven;2845;78.22;7.55;792;LP;0;221
Batman;Special Hospital Team 1;238;50.64;-22.38;232;LP;0;10
Batman;Thornbury;2061;78.39;3.65;568;LP;0;99
Batman;Thornbury Central;430;79.78;6.40;109;LP;0;28
Batman;Thornbury East;1929;79.19;6.94;507;LP;0;108
Batman;Thornbury South;1756;78.18;3.96;490;LP;0;79
Batman;Thornbury West;415;73.84;1.56;147;LP;0;23
Batman;Westgarth;968;80.67;3.41;232;LP;0;62
Batman;ABSENT;2845;71.97;;1108;LP;0;159
Batman;POSTAL;2433;69.69;;1058;LP;0;41
Batman;PRE POLL;2399;72.39;;915;LP;0;88
Batman;PROVISIONAL;510;83.47;;101;LP;0;38
Bendigo;Axedale;198;38.00;4.00;323;LP;0;16
Bendigo;Bealiba;80;43.24;8.90;105;LP;0;5
Bendigo;Bendigo Base Hospital;111;56.06;4.51;87;LP;0;11
Bendigo;Bendigo Central;1078;56.03;5.12;846;LP;0;83
Bendigo;Bendigo East;369;54.67;6.47;306;LP;0;29
Bendigo;Bendigo North;582;61.01;0.71;372;LP;0;61
Bendigo;Big Hill;220;47.41;7.64;244;LP;0;17
Bendigo;Bowenvale;119;51.74;6.00;111;LP;0;16
Bendigo;Bridgewater;125;32.38;5.35;261;LP;0;20
Bendigo;California Gully;684;65.39;5.88;362;LP;0;51
Bendigo;Campbells Creek;505;60.12;5.11;335;LP;0;33
Bendigo;Carisbrook;351;48.68;3.16;370;LP;0;20
Bendigo;Castlemaine;1596;59.91;4.56;1068;LP;0;116
Bendigo;Castlemaine North;766;60.70;4.43;496;LP;0;42
Bendigo;Central Deborah;401;56.96;6.38;303;LP;0;37
Bendigo;Chewton;312;66.52;0.07;157;LP;0;14
Bendigo;Comet Hill;768;62.29;4.17;465;LP;0;70
Bendigo;Dunolly;413;53.64;7.06;357;LP;0;43
Bendigo;Eaglehawk;1545;62.80;6.21;915;LP;0;107
Bendigo;Eaglehawk North;291;61.52;5.35;182;LP;0;18
Bendigo;Elmore;201;35.33;4.24;368;LP;0;37
Bendigo;Elphinstone;176;55.00;6.23;144;LP;0;23
Bendigo;Eppalock;77;41.62;2.67;108;LP;0;9
Bendigo;Epsom;542;47.13;6.35;608;LP;0;37
Bendigo;Flora Hill;903;47.48;1.82;999;LP;0;72
Bendigo;Golden Square;1674;56.77;3.38;1275;LP;0;121
Bendigo;Golden Square South;506;51.42;1.80;478;LP;0;44
Bendigo;Goornong;138;41.57;6.75;194;LP;0;9
Bendigo;Guildford;126;60.87;8.29;81;LP;0;17
Bendigo;Harcourt;396;53.01;6.87;351;LP;0;35
Bendigo;Heathcote;939;54.78;7.81;775;LP;0;117
Bendigo;Huntly;477;48.52;7.39;506;LP;0;55
Bendigo;Inglewood;330;44.72;4.69;408;LP;0;50
Bendigo;Ironbark;538;61.77;2.83;333;LP;0;42
Bendigo;Jobs Gully;706;59.58;-0.50;479;LP;0;59
Bendigo;Junortoun;206;48.24;6.26;221;LP;0;9
Bendigo;Kangaroo Flat;1721;55.53;5.75;1378;LP;0;173
Bendigo;Kangaroo Flat South;738;56.12;3.00;577;LP;0;52
Bendigo;Kennington;706;48.19;5.16;759;LP;0;46
Bendigo;Korong Vale;85;44.27;5.33;107;LP;0;17
Bendigo;Laanecoorie;37;22.98;-0.85;124;LP;0;2
Bendigo;Lockwood;338;51.76;4.98;315;LP;0;25
Bendigo;Long Gully;558;63.70;7.27;318;LP;0;29
Bendigo;Maiden Gully;641;51.82;0.19;596;LP;0;37
Bendigo;Maldon;688;55.71;5.37;547;LP;0;60
Bendigo;Mandurang;198;51.03;11.32;190;LP;0;14
Bendigo;Marong;256;50.49;6.00;251;LP;0;32
Bendigo;Maryborough;1650;56.26;2.76;1283;LP;0;169
Bendigo;Maryborough East;1228;61.86;1.78;757;LP;0;96
Bendigo;Melbourne (Bendigo);29;65.91;6.82;15;LP;0;4
Bendigo;Newbridge;76;38.58;7.65;121;LP;0;10
Bendigo;Newstead;370;58.45;7.83;263;LP;0;28
Bendigo;Quarry Hill;536;58.64;4.69;378;LP;0;30
Bendigo;Raywood;141;41.23;2.34;201;LP;0;14
Bendigo;Redesdale;113;40.94;11.31;163;LP;0;18
Bendigo;Sparrowhawk;500;80.91;9.10;118;LP;0;39
Bendigo;Special Hospital Team 1;62;41.61;-0.75;87;LP;0;6
Bendigo;Special Hospital Team 2;68;37.99;10.64;111;LP;0;14
Bendigo;Special Hospital Team 3;54;33.54;-14.43;107;LP;0;15
Bendigo;Special Hospital Team 4;69;50.36;2.41;68;LP;0;8
Bendigo;Spring Gully;809;51.07;4.90;775;LP;0;45
Bendigo;St Laurence;93;42.86;6.40;124;LP;0;7
Bendigo;Strath Hill;761;39.88;2.25;1147;LP;0;44
Bendigo;Strathdale;993;42.31;5.01;1354;LP;0;94
Bendigo;Strathfieldsaye;642;44.96;2.66;786;LP;0;51
Bendigo;Taradale;178;55.80;6.45;141;LP;0;14
Bendigo;Tarnagulla;94;51.65;7.39;88;LP;0;3
Bendigo;Tooborac;37;33.64;0.30;73;LP;0;5
Bendigo;Wedderburn;351;45.35;6.15;423;LP;0;37
Bendigo;Weeroona;1156;57.31;3.05;861;LP;0;75
Bendigo;White Hills;743;54.79;9.06;613;LP;0;70
Bendigo;Winters Flat;312;62.03;3.04;191;LP;0;14
Bendigo;Woodvale;65;45.14;2.79;79;LP;0;4
Bendigo;ABSENT;1566;49.76;;1581;LP;0;173
Bendigo;POSTAL;1910;51.36;;1809;LP;0;73
Bendigo;PRE POLL;2254;50.90;;2174;LP;0;132
Bendigo;PROVISIONAL;451;62.99;;265;LP;0;42
Bruce;Albany Rise;2032;61.26;7.68;1285;LP;0;125
Bruce;Brandon Park;1751;51.42;5.64;1654;LP;0;84
Bruce;Brentwood;1376;45.73;7.11;1633;LP;0;95
Bruce;Camelot;674;44.37;3.43;845;LP;0;27
Bruce;Clareville;1433;65.82;8.21;744;LP;0;102
Bruce;Dandenong North;2143;74.54;9.35;732;LP;0;144
Bruce;Dandenong West (Bruce);627;68.90;5.29;283;LP;0;55
Bruce;Gladeswood;1576;58.15;3.54;1134;LP;0;83
Bruce;Glen Waverley Central;171;46.59;5.33;196;LP;0;6
Bruce;Glen Waverley Heights;679;48.57;5.80;719;LP;0;38
Bruce;Glen Waverley South;641;49.92;1.43;643;LP;0;32
Bruce;Harrisfield;2048;73.88;10.57;724;LP;0;163
Bruce;Highvale;984;45.37;3.81;1185;LP;0;54
Bruce;Jells Park;704;33.68;5.72;1386;LP;0;49
Bruce;Lyndale;2755;70.03;6.64;1179;LP;0;210
Bruce;Melbourne (Bruce);24;48.98;-6.95;25;LP;0;4
Bruce;Monash East;756;61.17;7.80;480;LP;0;35
Bruce;Mount View;1503;34.86;4.13;2809;LP;0;81
Bruce;Mulgrave;1128;58.57;5.38;798;LP;0;74
Bruce;Oakwood Park;898;73.73;9.27;320;LP;0;65
Bruce;Pinewood (Bruce);533;46.84;4.53;605;LP;0;39
Bruce;Rosewood Downs;1641;53.84;4.41;1407;LP;0;142
Bruce;Sandown Park;1680;80.00;10.38;420;LP;0;121
Bruce;Silverton;2745;71.71;6.15;1083;LP;0;188
Bruce;Special Hospital Team 1;11;55.00;26.43;9;LP;0;0
Bruce;The Glen;1094;55.62;7.27;873;LP;0;63
Bruce;Waverley Meadows;1089;51.76;5.23;1015;LP;0;102
Bruce;Wayburne;473;44.75;5.02;584;LP;0;33
Bruce;Wheelers Hill;512;33.82;3.93;1002;LP;0;36
Bruce;Wheelers Hill South;1204;44.23;3.78;1518;LP;0;77
Bruce;Whiteside;878;78.82;6.37;236;LP;0;57
Bruce;Wooranna Park;1356;68.87;4.62;613;LP;0;88
Bruce;Yarraman Park;1058;72.71;9.26;397;LP;0;83
Bruce;ABSENT;2349;58.32;;1679;LP;0;232
Bruce;POSTAL;1864;50.49;;1828;LP;0;35
Bruce;PRE POLL;1792;49.99;;1793;LP;0;139
Bruce;PROVISIONAL;303;73.72;;108;LP;0;40
Burke;Bacchus Marsh;1950;53.02;0.49;1728;LP;0;240
Burke;Balliang;10;18.18;-4.40;45;LP;0;1
Burke;Bolinda;84;38.01;7.84;137;LP;0;9
Burke;Bullengarook;178;53.94;4.74;152;LP;0;7
Burke;Clarkefield;64;47.76;10.52;70;LP;0;7
Burke;Coburn;2176;67.77;-0.94;1035;LP;0;215
Burke;Darley;1640;55.00;-1.38;1342;LP;0;154
Burke;Darraweit Guim;68;45.64;4.73;81;LP;0;11
Burke;Deer Park;799;84.37;4.31;148;LP;0;59
Burke;Deer Park Central;1868;77.57;0.76;540;LP;0;195
Burke;Deer Park West;2710;79.54;1.97;697;LP;0;317
Burke;Gisborne;1299;44.47;0.44;1622;LP;0;111
Burke;Kurunjang;1113;67.29;0.04;541;LP;0;97
Burke;Kyneton;1577;48.73;2.97;1659;LP;0;178
Burke;Lancefield;544;46.22;2.70;633;LP;0;63
Burke;Macedon;535;53.18;4.52;471;LP;0;29
Burke;Malmsbury;214;62.21;5.07;130;LP;0;14
Burke;Melbourne (Burke);28;49.12;-2.19;29;LP;0;3
Burke;Melton;2466;66.17;1.25;1261;LP;0;295
Burke;Melton Central;234;59.09;-2.22;162;LP;0;15
Burke;Melton South;2000;69.49;2.10;878;LP;0;200
Burke;Mount Macedon;254;43.49;1.67;330;LP;0;13
Burke;Myrniong;103;56.59;1.27;79;LP;0;9
Burke;New Gisborne;432;43.86;1.28;553;LP;0;37
Burke;Newham;142;41.89;8.24;197;LP;0;10
Burke;Riddell;714;47.25;1.32;797;LP;0;75
Burke;Rockbank;597;68.54;6.21;274;LP;0;82
Burke;Romsey;888;49.75;2.42;897;LP;0;86
Burke;Rowsley;35;30.43;2.36;80;LP;0;2
Burke;Special Hospital Team 1;17;37.78;4.44;28;LP;0;1
Burke;Sunbury;1432;45.20;-0.09;1736;LP;0;185
Burke;Sunbury East;877;60.82;-5.40;565;LP;0;46
Burke;Sunbury Heights;1029;57.84;-1.16;750;LP;0;91
Burke;Sunbury North;1041;49.69;-2.70;1054;LP;0;86
Burke;Sunbury West;2296;53.26;-2.22;2015;LP;0;211
Burke;Toolern;123;39.68;1.42;187;LP;0;16
Burke;Trentham;339;53.30;5.23;297;LP;0;38
Burke;Tylden;171;44.07;-0.28;217;LP;0;14
Burke;Wedge Park;865;60.66;-5.68;561;LP;0;93
Burke;Westmelton;1856;65.51;1.08;977;LP;0;181
Burke;Woodend;1481;57.07;1.93;1114;LP;0;123
Burke;ABSENT;2470;57.30;;1841;LP;0;185
Burke;POSTAL;1187;49.23;;1224;LP;0;34
Burke;PRE POLL;1696;52.15;;1556;LP;0;109
Burke;PROVISIONAL;472;63.61;;270;LP;0;41
Calwell;Bethal;2095;85.06;2.32;368;LP;0;75
Calwell;Broadmeadows;1605;83.68;3.77;313;LP;0;76
Calwell;Broadmeadows North;3029;81.08;3.39;707;LP;0;127
Calwell;Bulla;129;43.29;-0.86;169;LP;0;10
Calwell;Campbellfield;1773;83.44;3.06;352;LP;0;87
Calwell;Coolaroo;1529;78.94;1.48;408;LP;0;61
Calwell;Delahey;2691;82.62;0.84;566;LP;0;104
Calwell;Diggers Rest;653;60.58;1.12;425;LP;0;51
Calwell;Gladstone Park;2706;66.21;2.17;1381;LP;0;131
Calwell;Gladstone Views;1837;65.30;2.59;976;LP;0;103
Calwell;Glenroy West;2007;65.80;2.35;1043;LP;0;112
Calwell;Greenvale;2294;56.50;2.76;1766;LP;0;136
Calwell;Jacana;1222;78.03;3.05;344;LP;0;49
Calwell;Keilor;1571;42.77;1.53;2102;LP;0;126
Calwell;Keilor Downs;1826;68.65;1.62;834;LP;0;87
Calwell;Meadow Fair;1054;84.05;4.21;200;LP;0;47
Calwell;Meadow Heights;3321;82.88;2.46;686;LP;0;126
Calwell;Melbourne (Calwell);43;61.43;-9.59;27;LP;0;2
Calwell;Melbourne Airport;109;71.71;4.82;43;LP;0;8
Calwell;Monmia;2860;71.34;-0.31;1149;LP;0;159
Calwell;Oak Park;1150;58.49;2.78;816;LP;0;70
Calwell;Roxburgh Park;1533;72.79;0.01;573;LP;0;40
Calwell;Sydenham;2770;65.02;-0.27;1490;LP;0;154
Calwell;Taylors Lakes;3648;60.90;0.70;2342;LP;0;213
Calwell;Tullamarine;2349;66.36;2.84;1191;LP;0;135
Calwell;Upfield;1325;83.65;2.53;259;LP;0;62
Calwell;Westmeadows;2143;68.80;1.06;972;LP;0;92
Calwell;ABSENT;2466;64.22;;1374;LP;0;226
Calwell;POSTAL;887;60.05;;590;LP;0;35
Calwell;PRE POLL;2130;63.56;;1221;LP;0;118
Calwell;PROVISIONAL;579;74.52;;198;LP;0;42
Casey;Bayswater North;1375;47.25;-3.32;1535;LP;0;107
Casey;Bimbadeen Heights;880;46.12;0.98;1028;LP;0;76
Casey;Birmingham;1720;48.07;1.92;1858;LP;0;172
Casey;Chirnside Park;848;40.99;2.50;1221;LP;0;94
Casey;Coldstream;550;41.67;3.39;770;LP;0;52
Casey;Croydon;635;48.03;-1.33;687;LP;0;69
Casey;Croydon Central;1064;49.35;3.49;1092;LP;0;63
Casey;Croydon East;1336;48.13;3.88;1440;LP;0;120
Casey;Croydon Hills;1638;38.20;-0.67;2650;LP;0;129
Casey;Croydon North;1149;49.17;4.76;1188;LP;0;94
Casey;Croydon West;776;48.47;1.63;825;LP;0;53
Casey;Gruyere;80;25.97;5.26;228;LP;0;8
Casey;Kallista (Casey);507;56.58;6.84;389;LP;0;38
Casey;Kilsyth;1233;51.08;2.42;1181;LP;0;106
Casey;Kilsyth South;847;53.07;2.21;749;LP;0;54
Casey;Lilydale;1461;43.52;2.05;1896;LP;0;164
Casey;Lilydale North;272;44.66;3.04;337;LP;0;26
Casey;Lilydale West;1137;41.17;1.66;1625;LP;0;189
Casey;Manchester;935;50.24;1.18;926;LP;0;85
Casey;Melbourne (Casey);28;57.14;13.39;21;LP;0;2
Casey;Monbulk;1016;46.20;2.46;1183;LP;0;117
Casey;Montrose;1565;47.04;2.94;1762;LP;0;152
Casey;Montrose South;352;41.56;2.22;495;LP;0;19
Casey;Mooroolbark;1187;51.97;3.43;1097;LP;0;105
Casey;Mooroolbark East;846;44.57;0.21;1052;LP;0;61
Casey;Mooroolbark South;1088;50.09;4.02;1084;LP;0;110
Casey;Mount Dandenong (Casey);340;51.83;4.16;316;LP;0;19
Casey;Mount Evelyn;577;45.58;3.40;689;LP;0;57
Casey;Rolling Hills;670;38.35;-2.82;1077;LP;0;75
Casey;Seville;611;43.30;2.05;800;LP;0;53
Casey;Silvan;208;35.37;3.59;380;LP;0;32
Casey;Special Hospital Team 1;23;63.89;25.96;13;LP;0;3
Casey;Special Hospital Team 2;144;35.38;7.40;263;LP;0;40
Casey;The Patch;217;45.59;-2.16;259;LP;0;11
Casey;Wandin East;87;33.59;6.86;172;LP;0;13
Casey;Wandin North;407;39.55;2.65;622;LP;0;53
Casey;Wandin Yallock;181;34.41;8.54;345;LP;0;31
Casey;Yarra Road;263;32.39;-7.90;549;LP;0;18
Casey;ABSENT;1875;46.43;;2163;LP;0;216
Casey;POSTAL;1230;37.37;;2061;LP;0;58
Casey;PRE POLL;1778;42.77;;2379;LP;0;129
Casey;PROVISIONAL;259;57.56;;191;LP;0;25
Chisholm;Ashwood;2006;57.81;5.91;1464;LP;0;140
Chisholm;Bennettswood;1582;54.46;4.18;1323;LP;0;168
Chisholm;Box Hill;1187;59.17;6.22;819;LP;0;94
Chisholm;Box Hill Central;975;59.96;8.77;651;LP;0;76
Chisholm;Box Hill North;744;55.11;4.84;606;LP;0;48
Chisholm;Box Hill South;868;52.54;5.37;784;LP;0;61
Chisholm;Burwood Central;1020;51.10;4.80;976;LP;0;81
Chisholm;Chadstone East;1504;66.08;6.59;772;LP;0;111
Chisholm;Clayton;1125;69.10;3.78;503;LP;0;75
Chisholm;Clayton East;985;67.65;3.14;471;LP;0;77
Chisholm;Clayton North;1347;67.22;4.18;657;LP;0;112
Chisholm;Elgar Park;725;41.62;6.81;1017;LP;0;47
Chisholm;Essex Heights;1448;45.14;5.00;1760;LP;0;103
Chisholm;Glendal;1223;46.26;7.12;1421;LP;0;73
Chisholm;Huntingdale;718;67.86;9.73;340;LP;0;47
Chisholm;Kerrimuir;1408;53.11;4.61;1243;LP;0;93
Chisholm;Koonung Heights;1178;47.20;2.83;1318;LP;0;65
Chisholm;Manooka;592;52.72;2.05;531;LP;0;41
Chisholm;Melbourne (Chisholm);47;69.12;21.29;21;LP;0;4
Chisholm;Mont Albert;797;39.95;2.75;1198;LP;0;54
Chisholm;Mount Waverley;0;0.00;-33.74;0;LP;0;0
Chisholm;Mount Waverley South;1715;44.56;5.46;2134;LP;0;117
Chisholm;Oakleigh;843;66.22;2.07;430;LP;0;83
Chisholm;Oakleigh East;899;62.47;7.37;540;LP;0;70
Chisholm;Oakleigh North;997;57.90;1.14;725;LP;0;96
Chisholm;Pinewood (Chisholm);1049;47.00;3.59;1183;LP;0;80
Chisholm;Special Hospital Team 1;35;53.03;17.97;31;LP;0;8
Chisholm;Special Hospital Team 2;18;33.96;-5.38;35;LP;0;2
Chisholm;Special Hospital Team 3;12;75.00;17.86;4;LP;0;0
Chisholm;Surrey Hills;602;38.47;4.49;963;LP;0;45
Chisholm;Sussex Heights;1274;58.33;4.63;910;LP;0;95
Chisholm;Syndal North;1411;43.74;5.80;1815;LP;0;87
Chisholm;Syndal South;876;42.65;4.61;1178;LP;0;58
Chisholm;Tally Ho (Chisholm);866;53.00;7.52;768;LP;0;79
Chisholm;Tyne;635;51.75;5.34;592;LP;0;39
Chisholm;Wattle Park;1270;53.25;4.87;1115;LP;0;88
Chisholm;Waverley North;604;50.71;3.53;587;LP;0;38
Chisholm;ABSENT;2392;49.09;;2481;LP;0;194
Chisholm;POSTAL;1664;45.69;;1978;LP;0;41
Chisholm;PRE POLL;2016;48.48;;2142;LP;0;91
Chisholm;PROVISIONAL;230;61.66;;143;LP;0;29
Corangamite;Aireys Inlet;269;51.63;3.68;252;LP;0;7
Corangamite;Alvie;50;26.04;3.70;142;LP;0;5
Corangamite;Anglesea;662;48.64;3.94;699;LP;0;51
Corangamite;Apollo Bay;522;47.11;5.26;586;LP;0;41
Corangamite;Bannockburn;576;45.39;-0.38;693;LP;0;34
Corangamite;Barongarook;74;41.81;-8.51;103;LP;0;9
Corangamite;Barwon Heads;790;55.28;4.49;639;LP;0;24
Corangamite;Beeac;117;30.71;-0.16;264;LP;0;11
Corangamite;Bellaire;1360;40.60;3.54;1990;LP;0;77
Corangamite;Bellbrae;229;44.99;3.09;280;LP;0;9
Corangamite;Belmont;998;48.42;2.88;1063;LP;0;48
Corangamite;Belmont North;1205;49.30;5.37;1239;LP;0;59
Corangamite;Birregurra;233;41.02;2.00;335;LP;0;26
Corangamite;Carlisle River;38;38.78;16.88;60;LP;0;1
Corangamite;Ceres;148;30.33;1.90;340;LP;0;15
Corangamite;Colac;794;46.03;3.84;931;LP;0;72
Corangamite;Colac East;794;40.86;3.70;1149;LP;0;73
Corangamite;Colac West;764;42.23;2.73;1045;LP;0;51
Corangamite;Collendina;1573;52.89;1.63;1401;LP;0;50
Corangamite;Connewarre;136;55.51;9.10;109;LP;0;4
Corangamite;Cororooke;158;36.16;1.79;279;LP;0;21
Corangamite;Cressy;34;23.45;10.27;111;LP;0;6
Corangamite;Deans Marsh;120;48.98;10.23;125;LP;0;11
Corangamite;Dereel;139;56.50;-0.46;107;LP;0;7
Corangamite;Drysdale (Corangamite);290;39.89;2.71;437;LP;0;17
Corangamite;Elliminyt;486;34.84;1.58;909;LP;0;37
Corangamite;Forrest;138;47.10;6.83;155;LP;0;8
Corangamite;Freshwater Creek;82;33.61;1.99;162;LP;0;9
Corangamite;Gellibrand River;160;57.35;3.32;119;LP;0;11
Corangamite;Grovedale;1896;51.45;5.36;1789;LP;0;87
Corangamite;Grovedale East;499;42.58;-4.23;673;LP;0;26
