MidDate,Firm,Brand,@TPP,LNP FP,ALP FP,GRN FP,ONP FP,NXT FP,UAP FP,DEM FP,DLP FP,OTH FP,GLApp,GLDis,Comments
2013-04-13,Morgan multi-mode,,44,47.5,32,10.5,#N/A,#N/A,#N/A,#N/A,#N/A,10,,,
2013-04-13,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34,56,
2013-04-20,Newspoll,,45,46,32,10,#N/A,#N/A,#N/A,#N/A,#N/A,12,30,60,
2013-04-20,Morgan multi-mode,,46,44,32.5,10.5,#N/A,#N/A,#N/A,#N/A,#N/A,13,,,
2013-04-23,Essential,,45,48,34,9,#N/A,#N/A,#N/A,#N/A,#N/A,9,,,
2013-04-27,Morgan multi-mode,,43.5,48,30.5,11,#N/A,#N/A,#N/A,#N/A,#N/A,10.5,,,
2013-05-03,ReachTEL,,42,48.5,29.3,10.2,#N/A,#N/A,#N/A,#N/A,#N/A,11.9,,,
2013-05-04,Morgan multi-mode,,44,46,32,8.5,#N/A,#N/A,#N/A,#N/A,#N/A,13.5,,,
2013-05-04,Newspoll,,44,47,31,10,#N/A,#N/A,#N/A,#N/A,#N/A,12,29,61,
2013-05-07,Essential,,45,48,34,9,#N/A,#N/A,#N/A,#N/A,#N/A,10,,,
2013-05-11,Morgan multi-mode,,44,46.5,32,9.5,#N/A,#N/A,#N/A,#N/A,#N/A,12,,,
2013-05-11,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38,54,
2013-05-16,Galaxy,,46,46,34,10,#N/A,#N/A,#N/A,#N/A,#N/A,10,,,
2013-05-17,Nielsen,,46,44,32,11,#N/A,#N/A,#N/A,#N/A,#N/A,13,40,56,
2013-05-18,Morgan multi-mode,,45,45.5,32,10,#N/A,#N/A,#N/A,#N/A,#N/A,12.5,,,
2013-05-18,Newspoll,,44,46,31,9,#N/A,#N/A,#N/A,#N/A,#N/A,14,31,59,
2013-05-01,Essential,,45,48,34,8,#N/A,#N/A,#N/A,#N/A,#N/A,10,,,
2013-05-25,Morgan multi-mode,,45.5,45.5,33.5,9.5,#N/A,#N/A,#N/A,#N/A,#N/A,11.5,,,
2013-06-01,Morgan multi-mode,,44.5,45.5,31.5,9.5,#N/A,#N/A,#N/A,#N/A,#N/A,13.5,,,
2013-06-01,Newspoll,,42,49,30,9,#N/A,#N/A,#N/A,#N/A,#N/A,12,,,
2013-06-05,Essential,,46,47,36,8,#N/A,#N/A,#N/A,#N/A,#N/A,9,28,62,
2013-06-08,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,54,
2013-06-09,Morgan multi-mode,,44,46,31,9.5,#N/A,#N/A,#N/A,#N/A,#N/A,13.5,,,
2013-06-12,Morgan Phone,,41,50.5,26,12,#N/A,#N/A,#N/A,#N/A,#N/A,11.5,27,65,
2013-06-12,Galaxy,,45,47,32,11,#N/A,#N/A,#N/A,#N/A,#N/A,10,,,
2013-06-14,Nielsen,,43,47,29,11,#N/A,#N/A,#N/A,#N/A,#N/A,12,,,
2013-06-15,Morgan multi-mode,,45.5,44.5,33,9,#N/A,#N/A,#N/A,#N/A,#N/A,13.5,,,
2013-06-18,Essential,,45,47,34,8,#N/A,#N/A,#N/A,#N/A,#N/A,11,,,
2013-06-22,Morgan multi-mode,,43.5,47,30.5,9,#N/A,#N/A,#N/A,#N/A,#N/A,13.5,,,
2013-06-22,Newspoll,,43,48,29,9,#N/A,#N/A,#N/A,#N/A,#N/A,14,28,62,
2013-06-26,SMS Morgan,,50.5,43,38,8.5,#N/A,#N/A,#N/A,#N/A,#N/A,10.5,,,
2013-06-27,ReachTEL,,48,44.1,38.3,8.7,#N/A,#N/A,2,#N/A,#N/A,5.8,,,
2013-06-28,Galaxy,,49,44,38,10,#N/A,#N/A,#N/A,#N/A,#N/A,8,,,
2013-06-29,Morgan multi-mode,,51,40.5,39.5,8.5,#N/A,#N/A,#N/A,#N/A,#N/A,11.5,,,
2013-06-29,Newspoll,,49,43,35,11,#N/A,#N/A,#N/A,#N/A,#N/A,11,36,36,
2013-07-02,Essential,,48,46,38,8,#N/A,#N/A,#N/A,#N/A,#N/A,7,,,
2013-07-06,Morgan multi-mode,,52.5,39.5,41.5,8.5,#N/A,#N/A,#N/A,#N/A,#N/A,10.5,,,
2013-07-06,Newspoll,,50,42,38,9,#N/A,#N/A,#N/A,#N/A,#N/A,11,43,36,
2013-07-07,AMR,,51,43,42,7,#N/A,#N/A,#N/A,#N/A,#N/A,8,,,
2013-07-12,Nielsen,,50,44,39,9,#N/A,#N/A,#N/A,#N/A,#N/A,8,51,43,
2013-07-13,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50,35,
2013-07-13,Morgan multi-mode,,51.5,41,42,7,#N/A,#N/A,#N/A,#N/A,#N/A,10,,,
2013-07-16,Essential,,49,45,39,7,#N/A,#N/A,#N/A,#N/A,#N/A,9,,,
2013-07-19,ReachTEL,,49,45.4,39.3,8.3,#N/A,#N/A,1.7,#N/A,#N/A,5.3,,,
2013-07-20,Newspoll,,48,45,37,10,#N/A,#N/A,#N/A,#N/A,#N/A,8,42,41,
2013-07-20,Morgan multi-mode,,52,41,41.5,9,#N/A,#N/A,#N/A,#N/A,#N/A,8.5,,,
2013-07-24,Galaxy,,50,44,40,9,#N/A,#N/A,#N/A,#N/A,#N/A,7,,,
2013-07-27,Morgan multi-mode,,50.5,41.5,38.5,10.5,#N/A,#N/A,#N/A,#N/A,#N/A,9.5,,,
2013-07-28,Essential,,49,43,38,9,#N/A,#N/A,#N/A,#N/A,#N/A,10,,,
2013-08-03,Newspoll,,48,44,37,9,#N/A,#N/A,#N/A,#N/A,#N/A,10,38,47,
2013-08-03,Morgan multi-mode,,49.5,43,38,9.5,#N/A,#N/A,#N/A,#N/A,#N/A,9.5,,,
2013-08-04,ReachTEL,,48,45.7,37.5,8.2,#N/A,#N/A,1.8,#N/A,#N/A,6.8,,,
2013-08-07,Nielsen,,48,46,37,10,#N/A,#N/A,#N/A,#N/A,#N/A,8,48,47,
2013-08-08,Galaxy,,49,45,38,10,#N/A,#N/A,#N/A,#N/A,#N/A,7,,,
2013-08-10,ReachTEL,,47,46.9,36.9,8.9,#N/A,#N/A,1.7,#N/A,#N/A,5.7,,,
2013-08-10,Morgan multi-mode,,48.5,44,36.5,10.5,#N/A,#N/A,#N/A,#N/A,#N/A,9,,,
2013-08-10,Newspoll,,48,46,35,11,#N/A,#N/A,#N/A,#N/A,#N/A,8,38,52,
2013-08-10,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45,43,
2013-08-13,Essential,,50,44,40,8,#N/A,#N/A,#N/A,#N/A,#N/A,8,,,
2013-08-13,Morgan Phone,,43,52,31,9,#N/A,#N/A,#N/A,#N/A,#N/A,8,,,
2013-08-15,Galaxy,,48,45,36,10,#N/A,#N/A,#N/A,#N/A,#N/A,9,,,
2013-08-17,AMR,,50,41,38,10,#N/A,#N/A,#N/A,#N/A,#N/A,11,,,
2013-08-17,Morgan multi-mode,,48,44.5,36.5,9.5,#N/A,#N/A,#N/A,#N/A,#N/A,9.5,,,
2013-08-17,Newspoll,,46,47,34,9,#N/A,#N/A,#N/A,#N/A,#N/A,10,35,54,
2013-08-17,Lonergan,,48,44,35,12,#N/A,#N/A,#N/A,#N/A,#N/A,9,35,54,
2013-08-20,Nielsen,,47,47,35,10,#N/A,#N/A,#N/A,#N/A,#N/A,7,43,51,
2013-08-05,Morgan multi-mode,,47.5,45,34.5,11,#N/A,#N/A,#N/A,#N/A,#N/A,9.5,,,
2013-08-23,Essential,,49,43,36,11,#N/A,#N/A,#N/A,#N/A,#N/A,10,41,45,
2013-08-24,Newspoll,,47,47,37,9,#N/A,#N/A,#N/A,#N/A,#N/A,7,36,52,
2013-08-27,ReachTEL,,47,46.5,35.7,10.1,#N/A,#N/A,2.4,#N/A,#N/A,5.3,,,
2013-08-29,Morgan multi-mode,,46,44,30.5,12,#N/A,#N/A,4,#N/A,#N/A,9.5,,,
2013-08-30,Essential,,47,44,35,10,#N/A,#N/A,4,#N/A,#N/A,7,,,
2013-08-30,Galaxy,,47,46,35,10,#N/A,#N/A,#N/A,#N/A,#N/A,9,,,
2013-08-31,Newspoll,,46,46,33,10,#N/A,#N/A,#N/A,#N/A,#N/A,11,32,58,
2013-09-01,Morgan multi-mode,,47.5,43,34,11,#N/A,#N/A,4,#N/A,#N/A,8,,,
2013-09-01,AMR,,48,44,34,10,#N/A,#N/A,#N/A,#N/A,#N/A,12,,,
2013-09-03,ReachTEL,,48,44.2,35.3,9.7,#N/A,#N/A,4.4,#N/A,#N/A,6.3,,,
2013-09-03,Galaxy,,47,45,35,9,#N/A,#N/A,5,#N/A,#N/A,11,,,
2013-09-03,Essential,,48,43,35,10,#N/A,#N/A,4,#N/A,#N/A,8,,,
2013-09-03,Lonergan,,49.2,42,35,14,#N/A,#N/A,#N/A,#N/A,#N/A,10,,,
2013-09-04,ReachTEL,,47,43.6,32.7,10,#N/A,#N/A,6.1,#N/A,#N/A,13.7,,,
2013-09-04,Newspoll,,46,46,33,9,#N/A,#N/A,#N/A,#N/A,#N/A,12,,,
2013-09-05,Nielsen,,46,46,33,11,#N/A,#N/A,#N/A,#N/A,#N/A,10,,,
2013-09-05,ReachTEL,,47,43.5,33.7,10.2,#N/A,#N/A,7,#N/A,#N/A,5.7,,,
2013-09-05,Morgan multi-mode,,45.5,45,31.5,9.5,#N/A,#N/A,6.5,#N/A,#N/A,14,,,
2013-09-11,Essential,,51,43,37,9,#N/A,#N/A,#N/A,#N/A,#N/A,11,,,
2013-09-22,Morgan multi-mode,,47.5,43.5,34,10.5,#N/A,#N/A,4,#N/A,#N/A,12,,,
2013-09-25,Essential,,48,43,35,9,#N/A,#N/A,#N/A,#N/A,#N/A,13,,,
2013-10-06,Morgan multi-mode,,50.5,42,37,9,#N/A,#N/A,4.5,#N/A,#N/A,7.5,,,
2013-10-10,ReachTEL,,47.9,45.4,35.3,8.6,#N/A,#N/A,5.7,#N/A,#N/A,4.9,40.5,40.2,
2013-10-09,Essential,,47,44,34,10,#N/A,#N/A,#N/A,#N/A,#N/A,12,,,
2013-10-19,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46,35,
2013-10-20,Morgan multi-mode,,48.5,43.5,34.5,10,#N/A,#N/A,4.5,#N/A,#N/A,7.5,,,
2013-10-26,Newspoll,,44,47,31,10,#N/A,#N/A,#N/A,#N/A,#N/A,12,47,34,
2013-10-23,Essential,,47,45,36,8,#N/A,#N/A,#N/A,#N/A,#N/A,11,,,
2013-11-03,Morgan multi-mode,,50,41.5,35,10.5,#N/A,#N/A,5.5,#N/A,#N/A,7.5,,,
2013-11-09,Newspoll,,47,45,32,12,#N/A,#N/A,#N/A,#N/A,#N/A,11,45,38,
2013-11-06,Essential,,47,44,35,9,#N/A,#N/A,#N/A,#N/A,#N/A,12,,,
2013-11-09,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45,40,
2013-11-17,Morgan multi-mode,,49,41.5,35,10.5,#N/A,#N/A,5,#N/A,#N/A,8,,,
2013-11-21,ReachTEL,,49,43.8,34.2,9.8,#N/A,#N/A,6.6,#N/A,#N/A,5.7,,,
2013-11-22,Nielsen,,52,41,37,11,#N/A,#N/A,#N/A,#N/A,#N/A,11,47,46,
2013-11-23,Newspoll,,48,43,35,10,#N/A,#N/A,#N/A,#N/A,#N/A,12,42,42,
2013-11-20,Essential,,48,44,36,8,#N/A,#N/A,#N/A,#N/A,#N/A,12,,,
2013-12-01,Morgan multi-mode,,51.5,41.5,38.5,8.5,#N/A,#N/A,3.5,#N/A,#N/A,8,,,
2013-12-04,Essential,,49,44,37,7,#N/A,#N/A,4,#N/A,#N/A,8,,,
2013-12-07,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45,46,
2013-12-11,Newspoll,,52,40,38,11,#N/A,#N/A,#N/A,#N/A,#N/A,11,40,45,
2013-12-15,ReachTEL,,52,41.4,40.4,8.7,#N/A,#N/A,5.1,#N/A,#N/A,9.5,,,
2013-12-11,Morgan multi-mode,,52.5,40.5,38.5,10,#N/A,#N/A,3.5,#N/A,#N/A,8.5,,,
2014-01-08,Morgan multi-mode,,53,38,39,10.5,#N/A,#N/A,3.5,#N/A,#N/A,9,,,
2014-01-12,Essential,,49,45,38,8,#N/A,#N/A,4,#N/A,#N/A,6,47,43,
2014-01-23,ReachTEL,,53,39.8,40.6,9.1,#N/A,#N/A,4.6,#N/A,#N/A,5.9,,,
2014-01-22,Morgan multi-mode,,53,39.5,37,11.5,#N/A,#N/A,3,#N/A,#N/A,9,,,
2014-01-22,Essential,,50,42,36,9,#N/A,#N/A,4,#N/A,#N/A,9,,,
2014-02-05,Morgan multi-mode,,52,40.5,37,10.5,#N/A,#N/A,4.5,#N/A,#N/A,7.5,,,
2014-02-08,Newspoll,,51,41,35,12,#N/A,#N/A,#N/A,#N/A,#N/A,12,40,45,
2014-02-05,Essential,,50,43,39,8,#N/A,#N/A,3,#N/A,#N/A,7,,,
2014-02-09,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41,47,
2014-02-14,Nielsen,,48,44,33,12,#N/A,#N/A,#N/A,#N/A,#N/A,11,45,47,
2014-02-22,Newspoll,,54,39,39,10,#N/A,#N/A,#N/A,#N/A,#N/A,12,36,52,
2014-02-19,Essential,,51,42,39,9,#N/A,#N/A,4,#N/A,#N/A,7,,,
2014-02-19,Morgan multi-mode,,50.5,41,35.5,10.5,#N/A,#N/A,4.5,#N/A,#N/A,8.5,,,
2014-02-27,ReachTEL,,53,40.3,39.2,10.5,#N/A,#N/A,4.4,#N/A,#N/A,5.6,,,
2014-03-05,Morgan multi-mode,,52.5,39.5,37,12,#N/A,#N/A,4,#N/A,#N/A,7.5,,,
2014-03-08,Newspoll,,51,41,35,11,#N/A,#N/A,#N/A,#N/A,#N/A,13,38,50,
2014-03-05,Essential,,50,42,38,8,#N/A,#N/A,4,#N/A,#N/A,8,,,
2014-03-14,Nielsen,,49,44,35,12,#N/A,#N/A,4,#N/A,#N/A,10,45,49,
2014-03-22,Newspoll,,52,40,36,13,#N/A,#N/A,#N/A,#N/A,#N/A,11,40,50,
2014-03-19,Essential,,49,44,37,9,#N/A,#N/A,4,#N/A,#N/A,7,,,
2014-03-19,Morgan multi-mode,,53.5,38,38.5,11,#N/A,#N/A,4.5,#N/A,#N/A,12.5,,,
2014-03-29,Galaxy,,50,43,37,10,#N/A,#N/A,#N/A,#N/A,#N/A,10,,,
2014-04-05,Newspoll,,49,43,34,11,#N/A,#N/A,#N/A,#N/A,#N/A,12,40,47,
2014-04-02,Morgan multi-mode,,51.5,38.5,34.5,12,#N/A,#N/A,#N/A,#N/A,#N/A,15,,,
2014-04-02,Essential,,51,42,37,10,#N/A,#N/A,4,#N/A,#N/A,7,,,
2014-04-06,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41,47,
2014-04-11,Nielsen,,52,40,34,17,#N/A,#N/A,4,#N/A,#N/A,5,43,50,
2014-04-16,Morgan multi-mode,,52,38.5,34,13,#N/A,#N/A,#N/A,#N/A,#N/A,14.5,,,
2014-04-16,Essential,,51,41,37,11,#N/A,#N/A,5,#N/A,#N/A,6,,,
2014-04-30,Morgan multi-mode,,53.5,37.5,37,12,#N/A,#N/A,5.5,#N/A,#N/A,8,,,
2014-04-30,Essential,,52,40,38,10,#N/A,#N/A,5,#N/A,#N/A,8,,,
2014-05-03,ReachTEL,,54,38.9,39.6,11.2,#N/A,#N/A,6,#N/A,#N/A,4.3,26.5,56.8,
2014-05-03,Newspoll,,53,38,34,14,#N/A,#N/A,#N/A,#N/A,#N/A,14,35,56,
2014-05-02,Galaxy,,52,39,37,11,#N/A,#N/A,6,#N/A,#N/A,7,,,
2014-05-08,ReachTEL,,54,37.8,39.8,10.5,#N/A,#N/A,7,#N/A,#N/A,4.8,,,
2014-05-10,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,55,
2014-05-15,Galaxy,,53,38,38,10,#N/A,#N/A,8,#N/A,#N/A,6,,,
2014-05-16,Nielsen,,56,35,40,14,#N/A,#N/A,6,#N/A,#N/A,5,34,62,
2014-05-17,Newspoll,,55,36,38,11,#N/A,#N/A,#N/A,#N/A,#N/A,15,30,60,
2014-05-18,Morgan multi-mode,,56.5,35,38.5,12,#N/A,#N/A,6.5,#N/A,#N/A,14.5,,,
2014-05-14,Essential,,52,40,40,8,#N/A,#N/A,5,#N/A,#N/A,7,,,
2014-05-28,Morgan multi-mode,,55,35,38,11,#N/A,#N/A,7.5,#N/A,#N/A,8.5,,,
2014-05-30,Newspoll,,54,36,37,12,#N/A,#N/A,#N/A,#N/A,#N/A,15,33,59,
2014-05-28,Essential,,53,38,39,10,#N/A,#N/A,6,#N/A,#N/A,7,,,
2014-06-04,Morgan Phone,,53.5,38.5,36,12.5,#N/A,#N/A,3.5,#N/A,#N/A,9.5,34,59,
2014-06-08,Morgan multi-mode,,59,33,42,12,#N/A,#N/A,4.5,#N/A,#N/A,8.5,,,
2014-06-14,Newspoll,,53,37,36,10,#N/A,#N/A,#N/A,#N/A,#N/A,17,,,
2014-06-15,Morgan multi-mode,,54.5,36.5,38,12,#N/A,#N/A,5.5,#N/A,#N/A,0,,,
2014-06-06,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,58,
2014-06-10,Essential,,54,38,41,9,#N/A,#N/A,5,#N/A,#N/A,7,,,
2014-06-20,Nielsen,,53,39,37,13,#N/A,#N/A,#N/A,#N/A,#N/A,11,35,60,
2014-06-25,Morgan multi-mode,,54.5,35,36.5,12,#N/A,#N/A,7,#N/A,#N/A,9.5,,,
2014-06-26,ReachTEL,,53,39.6,38.7,10.3,#N/A,#N/A,6.8,#N/A,#N/A,4.7,,,
2014-06-28,Newspoll,,55,35,37,13,#N/A,#N/A,#N/A,#N/A,#N/A,15,31,62,
2014-06-24,Essential,,52,40,38,9,#N/A,#N/A,6,#N/A,#N/A,7,,,
2014-07-09,Morgan multi-mode,,56,34,38.5,11.5,#N/A,#N/A,7.5,#N/A,#N/A,8.5,,,
2014-07-12,Newspoll,,54,36,37,11,#N/A,#N/A,#N/A,#N/A,#N/A,16,31,60,
2014-07-06,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34,58,
2014-07-09,Essential,,53,38,40,9,#N/A,#N/A,6,#N/A,#N/A,7,,,
2014-07-18,Nielsen,,54,39,40,12,#N/A,#N/A,5,#N/A,#N/A,4,38,56,
2014-07-21,ReachTEL,,52,36,37,10,#N/A,#N/A,8,#N/A,#N/A,9,,,
2014-07-23,Morgan multi-mode,,54,38,39,10.5,#N/A,#N/A,5,#N/A,#N/A,7.5,,,
2014-07-25,Galaxy,,52,39,37,11,#N/A,#N/A,7,#N/A,#N/A,6,,,
2014-07-26,Newspoll,,54,36,36,12,#N/A,#N/A,#N/A,#N/A,#N/A,16,36,53,
2014-07-23,Essential,,51,41,38,9,#N/A,#N/A,5,#N/A,#N/A,7,,,
2014-08-09,Newspoll,,52,40,34,13,#N/A,#N/A,#N/A,#N/A,#N/A,13,36,54,
2014-08-06,Morgan multi-mode,,54,37.5,38,11,#N/A,#N/A,5.5,#N/A,#N/A,13.5,,,
2014-08-06,Essential,,51,41,39,8,#N/A,#N/A,5,#N/A,#N/A,7,,,
2014-09-10,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37,54,
2014-08-20,Morgan multi-mode,,54,37.5,38.5,10.5,#N/A,#N/A,4.5,#N/A,#N/A,13.5,,,
2014-08-21,ReachTEL,,51.03,37.3,41.2,9.8,#N/A,#N/A,6.7,#N/A,#N/A,4.9,,,
2014-08-23,Newspoll,,51,40,34,11,#N/A,#N/A,#N/A,#N/A,#N/A,15,36,55,
2014-08-20,Essential,,52,39,37,9,#N/A,#N/A,5,#N/A,#N/A,8,,,
2014-09-06,Newspoll,,52,39,35,14,#N/A,#N/A,#N/A,#N/A,#N/A,12,35,54,
2014-09-03,Morgan multi-mode,,53,38,37,10.5,#N/A,#N/A,4.5,#N/A,#N/A,14.5,,,
2014-09-03,Essential,,52,39,38,10,#N/A,#N/A,4,#N/A,#N/A,9,,,
2014-09-07,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,52,
2014-09-18,ReachTEL,,51,41.6,37.4,10.5,#N/A,#N/A,5.3,#N/A,#N/A,10.5,,,
2014-09-17,Morgan multi-mode,,53.5,38.5,37.5,12,#N/A,#N/A,4,#N/A,#N/A,12,,,
2014-09-17,Essential,,53,39,39,10,#N/A,#N/A,4,#N/A,#N/A,8,,,
2014-09-20,Newspoll,,51,41,34,11,#N/A,#N/A,#N/A,#N/A,#N/A,14,41,52,
2014-10-01,Morgan Phone,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44,47,
2014-10-05,Galaxy,,51,42,36,12,#N/A,#N/A,4,#N/A,#N/A,10,,,
2014-10-05,Morgan multi-mode,,51.5,40,35,12,#N/A,#N/A,3.5,#N/A,#N/A,13,,,
2014-10-01,Essential,,52,40,39,10,#N/A,#N/A,4,#N/A,#N/A,7,,,
2014-10-15,Morgan multi-mode,,52,39.5,35.5,12,#N/A,#N/A,3.5,#N/A,#N/A,13,,,
2014-10-12,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40,48,
2014-10-15,Essential,,53,40,39,10,#N/A,#N/A,3,#N/A,#N/A,8,,,
2014-10-18,Newspoll,,53,38,34,14,#N/A,#N/A,#N/A,#N/A,#N/A,14,38,53,
2014-10-23,ReachTEL,,52,40.1,37.5,11.5,#N/A,#N/A,5.1,#N/A,#N/A,10.9,,,
2014-10-31,Ipsos,,51,42,37,12,#N/A,#N/A,3,#N/A,#N/A,10,42,49,
2014-10-29,Morgan multi-mode,,54.5,38.5,37.5,12.5,#N/A,#N/A,3,#N/A,#N/A,11.5,,,
2014-10-29,Essential,,52,40,38,10,#N/A,#N/A,4,#N/A,#N/A,8,,,
2014-11-04,Newspoll,,54,38,36,13,#N/A,#N/A,#N/A,#N/A,#N/A,13,37,52,
2014-11-09,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39,50,
2014-11-12,Morgan multi-mode,,54,38,38.5,12,#N/A,#N/A,2.5,#N/A,#N/A,11.5,,,
2014-11-12,Essential,,52,40,38,10,#N/A,#N/A,3,#N/A,#N/A,9,,,
2014-11-18,Newspoll,,55,36,39,11,#N/A,#N/A,#N/A,#N/A,#N/A,14,36,55,
2014-11-21,ReachTEL,,53,40.2,38.7,11.1,#N/A,#N/A,3.1,#N/A,#N/A,9.9,,,
2014-11-26,Morgan multi-mode,,53,39,37.5,12,#N/A,#N/A,2,#N/A,#N/A,11.5,,,
2014-11-26,Essential,,52,40,38,10,#N/A,#N/A,4,#N/A,#N/A,8,,,
2014-11-30,Newspoll,,54,37,37,13,#N/A,#N/A,#N/A,#N/A,#N/A,13,33,57,
2014-12-03,Galaxy,,55,38,41,11,#N/A,#N/A,#N/A,#N/A,#N/A,10,,,
2014-12-05,Ipsos,,52,40,37,12,#N/A,#N/A,2,#N/A,#N/A,11,38,57,
2014-12-07,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32,55,
2015-12-10,Essential,,52,40,38,10,#N/A,#N/A,2,#N/A,#N/A,10,,,
2015-12-10,Morgan multi-mode,,56.5,35,41,11.5,#N/A,#N/A,2,#N/A,#N/A,12.5,,,
2014-12-14,Newspoll,,54,38,39,12,#N/A,#N/A,#N/A,#N/A,#N/A,11,33,58,
2014-12-25,Morgan multi-mode,,56.5,37.5,39.5,12,#N/A,#N/A,#N/A,#N/A,#N/A,11,,,
2015-01-07,Morgan multi-mode,,53,38.5,38.5,9.5,#N/A,#N/A,2,#N/A,#N/A,11.5,,,
2015-01-14,Essential,,53,40,40,10,#N/A,#N/A,2,#N/A,#N/A,9,37,53,
2015-01-28,Essential,,54,38,41,9,#N/A,#N/A,3,#N/A,#N/A,9,,,
2015-01-25,Morgan multi-mode,,55.5,37.5,39.5,12,#N/A,#N/A,3,#N/A,#N/A,8,,,
2015-01-27,ReachTEL,,54,39.7,40.1,11.3,#N/A,#N/A,2.7,#N/A,#N/A,8.8,21.6,61.6,
2015-01-29,Galaxy,,57,36,43,11,#N/A,#N/A,3,#N/A,#N/A,10,,,
2015-01-30,Ipsos,,54,38,40,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22,29,67,
2015-02-04,Morgan multi-mode,,57.5,35,41,12,#N/A,#N/A,2,#N/A,#N/A,12,,,
2015-02-05,Galaxy,,57,36,43,11,#N/A,#N/A,3,#N/A,#N/A,10,,,
2015-02-05,ReachTEL,,55,38.4,41.4,11.2,#N/A,#N/A,2.7,#N/A,#N/A,6.2,,,
2015-02-07,Newspoll,,57,35,41,12,#N/A,#N/A,#N/A,#N/A,#N/A,12,24,68,
2015-02-08,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29,62,
2015-02-11,Essential,,54,39,41,10,#N/A,#N/A,2,#N/A,#N/A,8,,,
2015-02-18,Morgan multi-mode,,55,37.5,40.5,10,#N/A,#N/A,2,#N/A,#N/A,10,,,
2015-02-21,Newspoll,,53,38,38,12,#N/A,#N/A,#N/A,#N/A,#N/A,12,25,68,
2015-02-25,Essential,,53,40,41,9,#N/A,#N/A,2,#N/A,#N/A,9,,,
2015-02-27,Ipsos,,51,42,36,12,#N/A,#N/A,#N/A,#N/A,#N/A,10,32,62,
2015-03-04,Morgan multi-mode,,53.5,39,38,12.5,#N/A,#N/A,2,#N/A,#N/A,11.5,,,
2015-03-08,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31,56,
2015-03-08,Newspoll,,55,38,39,12,#N/A,#N/A,#N/A,#N/A,#N/A,11,28,63,
2015-03-11,Essential,,52,40,39,9,#N/A,#N/A,2,#N/A,#N/A,9,,,
2015-03-18,Morgan multi-mode,,54,38,40,11,#N/A,#N/A,1.5,#N/A,#N/A,11,,,
2015-03-21,Newspoll,,51,41,37,11,#N/A,#N/A,#N/A,#N/A,#N/A,11,29,61,
2015-03-25,Essential,,53,40,40,10,#N/A,#N/A,1,#N/A,#N/A,9,,,
2015-03-29,ReachTEL,,54,39.6,40.5,11.5,#N/A,#N/A,2.2,#N/A,#N/A,8.5,,,
2015-04-02,Morgan multi-mode,,53,40.5,36,12.5,#N/A,#N/A,1.5,#N/A,#N/A,11,,,
2015-04-07,Essential,,52,41,39,10,#N/A,#N/A,2,#N/A,#N/A,9,,,
2015-04-10,Ipsos,,54,39,38,13,#N/A,#N/A,#N/A,#N/A,#N/A,9,34,60,
2015-04-11,Newspoll,,51,41,36,11,#N/A,#N/A,#N/A,#N/A,#N/A,12,33,59,
2015-04-11,Essential,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31,56,
